onset	duration	trial_type	slow
0.0709999999999126	1.1859999999996944	first_stage	0
5.259999999999764	1.0549999999998363	second_stage	0
9.315999999999804	1.5	feedback	n/a
16.138999999999672	1.0289999999999964	first_stage	0
21.16999999999961	1.119000000000142	second_stage	0
25.289999999999967	1.5	feedback	n/a
33.708999999999826	0.8690000000001419	first_stage	0
38.57899999999972	0.8319999999998801	second_stage	0
42.41300000000001	1.5	feedback	n/a
50.07600000000002	0.7269999999998618	first_stage	0
54.80599999999959	1.1870000000003529	second_stage	0
58.99399999999969	1.5	feedback	n/a
65.70899999999983	0.9340000000001965	first_stage	0
70.64499999999998	1.23299999999972	second_stage	0
74.87999999999965	1.5	feedback	n/a
81.80999999999995	0.8930000000000291	first_stage	0
86.70499999999994	1.4469999999996617	second_stage	0
91.154	1.5	feedback	n/a
98.48299999999972	0.7280000000000655	first_stage	0
103.21299999999974	0.8260000000000218	second_stage	0
107.03999999999996	1.5	feedback	n/a
113.8599999999997	0.7660000000000764	first_stage	0
118.6279999999997	1.5219999999999343	second_stage	0
123.15099999999984	1.5	feedback	n/a
131.82499999999982	1.0019999999999527	first_stage	0
136.82899999999972	1.655999999999949	second_stage	0
141.4849999999997	1.5	feedback	n/a
147.8359999999998	0.7080000000000837	first_stage	0
152.54599999999982	0.8440000000000509	second_stage	0
156.39099999999962	1.5	feedback	n/a
164.4609999999998	0.7170000000000982	first_stage	0
169.17899999999963	n/a	second_stage	1
179.70899999999986	1.1140000000000327	first_stage	0
184.82499999999985	1.056999999999789	second_stage	0
188.8849999999997	1.5	feedback	n/a
197.29099999999968	1.2780000000002474	first_stage	0
202.5709999999999	0.7229999999999563	second_stage	0
206.2949999999996	1.5	feedback	n/a
213.935	0.8569999999999709	first_stage	0
218.7929999999997	1.23700000000008	second_stage	0
223.0319999999997	1.5	feedback	n/a
229.8309999999997	1.1410000000000764	first_stage	0
234.9739999999997	1.3090000000001965	second_stage	0
239.2839999999996	1.5	feedback	n/a
246.29799999999972	0.581000000000131	first_stage	0
250.87999999999963	1.0850000000000364	second_stage	0
254.96799999999985	1.5	feedback	n/a
262.29999999999967	0.56899999999996	first_stage	0
266.87099999999964	1.179000000000087	second_stage	0
271.051	1.5	feedback	n/a
281.38899999999967	1.0040000000003602	first_stage	0
286.395	0.9969999999998436	second_stage	0
290.39399999999983	1.5	feedback	n/a
297.096	0.8229999999998654	first_stage	0
301.922	1.3359999999997854	second_stage	0
306.2599999999997	1.5	feedback	n/a
313.99199999999973	0.73700000000008	first_stage	0
318.7309999999997	1.1900000000000546	second_stage	0
322.922	1.5	feedback	n/a
330.154	1.2569999999996069	first_stage	0
335.413	1.0079999999998108	second_stage	0
339.422	1.5	feedback	n/a
349.69199999999995	0.8260000000000218	first_stage	0
354.52	1.2100000000000364	second_stage	0
358.73099999999977	1.5	feedback	n/a
365.0559999999997	0.9500000000002728	first_stage	0
370.0079999999999	1.4110000000000582	second_stage	0
374.4209999999998	1.5	feedback	n/a
380.607	0.612999999999829	first_stage	0
385.22199999999975	1.3659999999999854	second_stage	0
389.589	1.5	feedback	n/a
398.02	0.7849999999998545	first_stage	0
402.8069999999999	0.849999999999909	second_stage	0
406.65799999999984	1.5	feedback	n/a
414.5529999999998	0.7640000000001237	first_stage	0
419.319	0.7199999999997999	second_stage	0
423.0409999999997	1.5	feedback	n/a
430.1569999999997	0.5779999999999745	first_stage	0
434.7369999999996	0.9930000000003928	second_stage	0
438.73099999999977	1.5	feedback	n/a
448.95199999999977	0.6869999999998981	first_stage	0
453.6419999999998	n/a	second_stage	1
465.393	0.6959999999999127	first_stage	0
470.09099999999984	0.7819999999996979	second_stage	0
473.8739999999999	1.5	feedback	n/a
481.0349999999999	0.9850000000001272	first_stage	0
486.02199999999993	0.5139999999996689	second_stage	0
489.5369999999999	1.5	feedback	n/a
498.578	0.6089999999999236	first_stage	0
503.1889999999999	0.7460000000000946	second_stage	0
506.9359999999997	1.5	feedback	n/a
515.1779999999999	0.6520000000000437	first_stage	0
519.8319999999999	1.2640000000001237	second_stage	0
524.0969999999999	1.5	feedback	n/a
529.6279999999997	0.7270000000003165	first_stage	0
534.357	1.0960000000000036	second_stage	0
538.4539999999997	1.5	feedback	n/a
548.8779999999997	1.0100000000002185	first_stage	0
553.8899999999999	1.1340000000000146	second_stage	0
558.0239999999999	1.5	feedback	n/a
566.3899999999999	0.9360000000001492	first_stage	0
571.3289999999997	0.8730000000000473	second_stage	0
575.203	1.5	feedback	n/a
582.8879999999998	0.6749999999997272	first_stage	0
587.5649999999996	1.0350000000003092	second_stage	0
591.6009999999998	1.5	feedback	n/a
598.2219999999998	1.070999999999913	first_stage	0
603.2949999999996	1.2040000000001785	second_stage	0
607.4989999999998	1.5	feedback	n/a
614.7089999999997	0.98700000000008	first_stage	0
619.6979999999999	1.0520000000001346	second_stage	0
623.752	1.5	feedback	n/a
632.6009999999998	1.0270000000000437	first_stage	0
637.6299999999998	1.1660000000001671	second_stage	0
641.797	1.5	feedback	n/a
649.1279999999998	0.8900000000003274	first_stage	0
654.0209999999997	0.7840000000001055	second_stage	0
657.8059999999996	1.5	feedback	n/a
664.8639999999999	0.9779999999996108	first_stage	0
669.8439999999996	0.7180000000003021	second_stage	0
673.5629999999996	1.5	feedback	n/a
680.4159999999998	0.9470000000001164	first_stage	0
685.3649999999998	0.6260000000002037	second_stage	0
688.9919999999997	1.5	feedback	n/a
696.5299999999997	0.7780000000002474	first_stage	0
701.31	0.7799999999997453	second_stage	0
705.0909999999999	1.5	feedback	n/a
713.1549999999997	0.9760000000001128	first_stage	0
718.1349999999996	1.2400000000002365	second_stage	0
722.3759999999997	1.5	feedback	n/a
728.5439999999999	0.5830000000000837	first_stage	0
733.1289999999998	1.106999999999971	second_stage	0
737.2379999999997	1.5	feedback	n/a
745.2769999999997	0.7090000000002874	first_stage	0
749.9879999999997	1.235000000000127	second_stage	0
754.2239999999997	1.5	feedback	n/a
761.1709999999997	0.974999999999909	first_stage	0
766.1479999999997	0.5979999999999563	second_stage	0
769.7469999999997	1.5	feedback	n/a
777.3329999999997	1.4350000000004002	first_stage	0
782.77	1.1679999999996653	second_stage	0
786.9399999999997	1.5	feedback	n/a
792.8989999999999	1.2979999999997744	first_stage	0
798.1989999999997	1.1690000000003238	second_stage	0
802.3689999999997	1.5	feedback	n/a
808.6929999999996	0.7310000000002219	first_stage	0
813.4259999999998	0.9939999999996872	second_stage	0
817.4209999999997	1.5	feedback	n/a
